product_id	形態素解析前データ	形態素解析後データ
1312230002XS121	[Sシリーズ対応商品]内スリットベルボトムデニムパンツ|FREE'S MART|ボトムス|パンツ|デニムパンツ|大人カジュアル|フェミニン|	
1312230002S121	[Sシリーズ対応商品]内スリットベルボトムデニムパンツ|FREE'S MART|ボトムス|パンツ|デニムパンツ|大人カジュアル|フェミニン|	
1312230002M121	[Sシリーズ対応商品]内スリットベルボトムデニムパンツ|FREE'S MART|ボトムス|パンツ|デニムパンツ|大人カジュアル|フェミニン|	
1312170059	配色フリルリブニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312170059FR130	配色フリルリブニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312160068	ウエストシャーリングオープンバックカットソー|FREE'S MART|トップス|カットソー|フェミニン|大人カジュアル|	
1312160068FR010	ウエストシャーリングオープンバックカットソー|FREE'S MART|トップス|カットソー|フェミニン|大人カジュアル|	
1312160068FR030	ウエストシャーリングオープンバックカットソー|FREE'S MART|トップス|カットソー|フェミニン|大人カジュアル|	
1312160068FR090	ウエストシャーリングオープンバックカットソー|FREE'S MART|トップス|カットソー|フェミニン|大人カジュアル|	
1312170056	総針スクエアネックニットタンク|FREE'S MART|トップス|ニット|大人カジュアル|フェミニン|	
1312170056FR010	総針スクエアネックニットタンク|FREE'S MART|トップス|ニット|大人カジュアル|フェミニン|	
1312170056FR100	総針スクエアネックニットタンク|FREE'S MART|トップス|ニット|大人カジュアル|フェミニン|	
1312170056FR110	総針スクエアネックニットタンク|FREE'S MART|トップス|ニット|大人カジュアル|フェミニン|	
1312170072	スクエアネックコンパクトリブニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312170072FR060	スクエアネックコンパクトリブニット|FREE'S MART|トップス|ニット|フェミニン|大人カジュアル|	
1312194011	サングラスシリーズⅡ|FREE'S MART|アイウェア|ダテメガネ|サングラス|	
1312194011-030	サングラスシリーズⅡ|FREE'S MART|アイウェア|ダテメガネ|サングラス|	
1312160029	前後2Way袖シャーリングカットソー|FREE'S MART|トップス|カットソー|カジュアル|フェミニン|大人カジュアル|	
1312160029FR130	前後2Way袖シャーリングカットソー|FREE'S MART|トップス|カットソー|カジュアル|フェミニン|大人カジュアル|	
1312160029FR150	前後2Way袖シャーリングカットソー|FREE'S MART|トップス|カットソー|カジュアル|フェミニン|大人カジュアル|	
1312191023	サイドツイストバッグ|FREE'S MART|バッグ|	
1312191023-010	サイドツイストバッグ|FREE'S MART|バッグ|	
1312191023-030	サイドツイストバッグ|FREE'S MART|バッグ|	
1312191023-060	サイドツイストバッグ|FREE'S MART|バッグ|	
1312260011	追加　シースルーハイネックカットソー|FREE'S MART|トップス|カットソー|カジュアル|フェミニン|大人カジュアル|モード|	
1312260011FR010	追加　シースルーハイネックカットソー|FREE'S MART|トップス|カットソー|カジュアル|フェミニン|大人カジュアル|モード|	
1312260011FR030	追加　シースルーハイネックカットソー|FREE'S MART|トップス|カットソー|カジュアル|フェミニン|大人カジュアル|モード|	
1252140066	エアリーカラーチェック|JILL by JILL STUART|ワンピース|フェミニン|ガーリー|トレンド|チェック柄|オレンジカラー|	
1252140066FR010	エアリーカラーチェック|JILL by JILL STUART|ワンピース|フェミニン|ガーリー|トレンド|チェック柄|オレンジカラー|	
1312140059	2Wayカットソージレワンピース|FREE'S MART|ワンピース|ジレ|ロング羽織り|フェミニン|大人カジュアル|	
1312140059FR010	2Wayカットソージレワンピース|FREE'S MART|ワンピース|ジレ|ロング羽織り|フェミニン|大人カジュアル|	
1312140059FR050	2Wayカットソージレワンピース|FREE'S MART|ワンピース|ジレ|ロング羽織り|フェミニン|大人カジュアル|	
1312110043	ステッチディテールスクエアネックノースリーブブラウス|FREE'S MART|トップス|ブラウス|フェミニン|大人カジュアル|	
1312110043FR040	ステッチディテールスクエアネックノースリーブブラウス|FREE'S MART|トップス|ブラウス|フェミニン|大人カジュアル|	
1312120042	ハイウエストチェックミニスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|ミニスカート|	
1312120042S041	ハイウエストチェックミニスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|ミニスカート|	
1312120042M041	ハイウエストチェックミニスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|ミニスカート|	
1312120042S051	ハイウエストチェックミニスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|ミニスカート|	
1312120042M051	ハイウエストチェックミニスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|ミニスカート|	
1312299004	[AKIII CLASSIC] TITAN スニーカー|FREE'S MART|シューズ	
131229900423.5160	[AKIII CLASSIC] TITAN スニーカー|FREE'S MART|シューズ	
131229900424.5160	[AKIII CLASSIC] TITAN スニーカー|FREE'S MART|シューズ	
1312150006	麻調合繊短丈ダブルブレストジャケット|FREE'S MART|セットアップ対応|スーツアップ|	
1312150006M040	麻調合繊短丈ダブルブレストジャケット|FREE'S MART|セットアップ対応|スーツアップ|	
1312150006S050	麻調合繊短丈ダブルブレストジャケット|FREE'S MART|セットアップ対応|スーツアップ|	
1312150006M050	麻調合繊短丈ダブルブレストジャケット|FREE'S MART|セットアップ対応|スーツアップ|	
1312150006M130	麻調合繊短丈ダブルブレストジャケット|FREE'S MART|セットアップ対応|スーツアップ|	
1312240004	追加   [Sシリーズ対応商品]ボリュームスリーブ柄ワンピース|FREE'S MART|	
1312240004XS031	追加   [Sシリーズ対応商品]ボリュームスリーブ柄ワンピース|FREE'S MART|	
1312240004S131	追加   [Sシリーズ対応商品]ボリュームスリーブ柄ワンピース|FREE'S MART|	
1312220003	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003S010	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003XS040	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003S040	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003M040	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003XS110	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003S110	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312220003M110	追加  [Sシリーズ対象商品]配色レースマーメイドスカート|FREE'S MART|ボトムス|スカート|フェミニン|大人カジュアル|オフィス|	
1312199012	【店舗限定】[AKIII CLASSIC] アキクラシック CRACKER スニーカー|FREE'S MART|スニーカー|ダッドスニーカー|	
131219901223.5010	【店舗限定】[AKIII CLASSIC] アキクラシック CRACKER スニーカー|FREE'S MART|スニーカー|ダッドスニーカー|	
131219901224.5010	【店舗限定】[AKIII CLASSIC] アキクラシック CRACKER スニーカー|FREE'S MART|スニーカー|ダッドスニーカー|	
131219901224.5030	【店舗限定】[AKIII CLASSIC] アキクラシック CRACKER スニーカー|FREE'S MART|スニーカー|ダッドスニーカー|	
1312194010	サングラスシリーズⅡ|FREE'S MART|アイウェア|ダテメガネ|サングラス|	
1312194010-040	サングラスシリーズⅡ|FREE'S MART|アイウェア|ダテメガネ|サングラス|	
1312140050	前後2Wayメローフリルテレコワンピース|FREE'S MART|ワンピース|フレア|フェミニン|カジュアル	
1312140050S130	前後2Wayメローフリルテレコワンピース|FREE'S MART|ワンピース|フレア|フェミニン|カジュアル	
1312140054	フロントボタンスクエアネックワンピース|FREE'S MART|ワンピース|フェミニン|大人カジュアル|	
1312140054S040	フロントボタンスクエアネックワンピース|FREE'S MART|ワンピース|フェミニン|大人カジュアル|	
1312140054M040	フロントボタンスクエアネックワンピース|FREE'S MART|ワンピース|フェミニン|大人カジュアル|	
1312140054S110	フロントボタンスクエアネックワンピース|FREE'S MART|ワンピース|フェミニン|大人カジュアル|	
1312140054S130	フロントボタンスクエアネックワンピース|FREE'S MART|ワンピース|フェミニン|大人カジュアル|	
1312140054M130	フロントボタンスクエアネックワンピース|FREE'S MART|ワンピース|フェミニン|大人カジュアル|	
1312199010	【店舗限定】[AKIII CLASSIC] URBAN TRACKER スニーカー　|FREE'S MART|スニーカー|	
131219901023.5030	【店舗限定】[AKIII CLASSIC] URBAN TRACKER スニーカー　|FREE'S MART|スニーカー|	
131219901024.5030	【店舗限定】[AKIII CLASSIC] URBAN TRACKER スニーカー　|FREE'S MART|スニーカー|	
0172286500	【美人百花10月号掲載】ライトビットローファー|NATURAL BEAUTY BASIC|シューズ|ローファー|通勤|美人百花|	
0172286500XS010	【美人百花10月号掲載】ライトビットローファー|NATURAL BEAUTY BASIC|シューズ|ローファー|通勤|美人百花|	
0172286500S010	【美人百花10月号掲載】ライトビットローファー|NATURAL BEAUTY BASIC|シューズ|ローファー|通勤|美人百花|	
0172286500M010	【美人百花10月号掲載】ライトビットローファー|NATURAL BEAUTY BASIC|シューズ|ローファー|通勤|美人百花|	
0172286500L010	【美人百花10月号掲載】ライトビットローファー|NATURAL BEAUTY BASIC|シューズ|ローファー|通勤|美人百花|	
0172286500XS040	【美人百花10月号掲載】ライトビットローファー|NATURAL BEAUTY BASIC|シューズ|ローファー|通勤|美人百花|	
